zip,city,state,country,timezone,latitude,longitude
27810,Belhaven,NC,"United States",America/New_York,35.545041,-76.60012
27811,"Bell Arthur",NC,"United States",America/New_York,35.584685,-77.513357
27812,Bethel,NC,"United States",America/New_York,35.799764,-77.37765
27813,"Black Creek",NC,"United States",America/New_York,35.633996,-77.93311
27814,"Blounts Creek",NC,"United States",America/New_York,35.384013,-76.93188
27816,Castalia,NC,"United States",America/New_York,36.085542,-78.07321
27817,Chocowinity,NC,"United States",America/New_York,35.487026,-77.07986
27818,Como,NC,"United States",America/New_York,36.507288,-77.01668
27819,Conetoe,NC,"United States",America/New_York,35.818414,-77.45335
27820,Conway,NC,"United States",America/New_York,36.416472,-77.23117
27821,Edward,NC,"United States",America/New_York,35.321447,-76.87437
27822,"Elm City",NC,"United States",America/New_York,35.809514,-77.8601
27823,Enfield,NC,"United States",America/New_York,36.190589,-77.71859
27824,Engelhard,NC,"United States",America/New_York,35.514202,-76.00736
27825,Everetts,NC,"United States",America/New_York,35.866711,-77.084958
27826,Fairfield,NC,"United States",America/New_York,35.575982,-76.20409
27827,Falkland,NC,"United States",America/New_York,35.69872,-77.5108
27828,Farmville,NC,"United States",America/New_York,35.598204,-77.59066
27829,Fountain,NC,"United States",America/New_York,35.686549,-77.64461
27830,Fremont,NC,"United States",America/New_York,35.552162,-77.9727
27831,Garysburg,NC,"United States",America/New_York,36.458825,-77.57834
27832,Gaston,NC,"United States",America/New_York,36.502541,-77.68887
27833,Greenville,NC,"United States",America/New_York,35.580444,-77.392609
27834,Greenville,NC,"United States",America/New_York,35.626653,-77.37896
27835,Greenville,NC,"United States",America/New_York,35.588523,-77.353092
27836,Greenville,NC,"United States",America/New_York,35.580444,-77.392609
27837,Grimesland,NC,"United States",America/New_York,35.531965,-77.20349
27839,Halifax,NC,"United States",America/New_York,36.310967,-77.57821
27840,Hamilton,NC,"United States",America/New_York,35.948738,-77.2083
27841,Hassell,NC,"United States",America/New_York,35.908558,-77.27835
27842,Henrico,NC,"United States",America/New_York,36.531252,-77.86277
27843,Hobgood,NC,"United States",America/New_York,35.999591,-77.40241
27844,Hollister,NC,"United States",America/New_York,36.255897,-77.93998
27845,Jackson,NC,"United States",America/New_York,36.366571,-77.44254
27846,Jamesville,NC,"United States",America/New_York,35.759335,-76.89865
27847,Kelford,NC,"United States",America/New_York,36.184037,-77.21536
27849,"Lewiston Woodville",NC,"United States",America/New_York,36.083011,-77.19032
27850,Littleton,NC,"United States",America/New_York,36.451785,-77.90383
27851,Lucama,NC,"United States",America/New_York,35.640324,-78.02336
27852,Macclesfield,NC,"United States",America/New_York,35.746654,-77.64342
27853,Margarettsville,NC,"United States",America/New_York,36.518839,-77.30888
27854,Milwaukee,NC,"United States",America/New_York,36.363144,-77.386748
27855,Murfreesboro,NC,"United States",America/New_York,36.432993,-77.10287
27856,Nashville,NC,"United States",America/New_York,35.993357,-77.96738
27857,"Oak City",NC,"United States",America/New_York,35.948539,-77.27013
27858,Greenville,NC,"United States",America/New_York,35.579216,-77.33836
27860,Pantego,NC,"United States",America/New_York,35.624117,-76.67274
27861,Parmele,NC,"United States",America/New_York,35.819037,-77.314288
27862,Pendleton,NC,"United States",America/New_York,36.490929,-77.1981
27863,Pikeville,NC,"United States",America/New_York,35.491814,-77.98298
27864,Pinetops,NC,"United States",America/New_York,35.795738,-77.64106
27865,Pinetown,NC,"United States",America/New_York,35.588518,-76.83431
27866,"Pleasant Hill",NC,"United States",America/New_York,36.52177,-77.51319
27867,Potecasi,NC,"United States",America/New_York,36.356129,-77.483072
27868,"Red Oak",NC,"United States",America/New_York,36.054832,-77.911635
27869,"Rich Square",NC,"United States",America/New_York,36.281144,-77.28809
27870,"Roanoke Rapids",NC,"United States",America/New_York,36.448592,-77.67144
27871,Robersonville,NC,"United States",America/New_York,35.821436,-77.26186
27872,Roxobel,NC,"United States",America/New_York,36.203511,-77.24791
27873,Saratoga,NC,"United States",America/New_York,35.65363,-77.77649
27874,"Scotland Neck",NC,"United States",America/New_York,36.128851,-77.41983
27875,Scranton,NC,"United States",America/New_York,35.481914,-76.44693
27876,Seaboard,NC,"United States",America/New_York,36.487125,-77.43618
27877,Severn,NC,"United States",America/New_York,36.515084,-77.18438
27878,Sharpsburg,NC,"United States",America/New_York,35.867224,-77.83054
27879,Simpson,NC,"United States",America/New_York,35.567478,-77.280169
27880,Sims,NC,"United States",America/New_York,35.748755,-78.06759
27881,Speed,NC,"United States",America/New_York,35.915927,-77.585471
27882,"Spring Hope",NC,"United States",America/New_York,35.94178,-78.11872
27883,Stantonsburg,NC,"United States",America/New_York,35.598504,-77.81173
27884,Stokes,NC,"United States",America/New_York,35.700448,-77.27014
27885,Swanquarter,NC,"United States",America/New_York,35.452071,-76.27892
27886,Tarboro,NC,"United States",America/New_York,35.905299,-77.54056
27887,Tillery,NC,"United States",America/New_York,36.235198,-77.502602
27888,Walstonburg,NC,"United States",America/New_York,35.593689,-77.70192
27889,Washington,NC,"United States",America/New_York,35.560439,-77.03459
27890,Weldon,NC,"United States",America/New_York,36.421387,-77.60825
27891,Whitakers,NC,"United States",America/New_York,36.10607,-77.73
27892,Williamston,NC,"United States",America/New_York,35.824061,-77.08093
27893,Wilson,NC,"United States",America/New_York,35.715315,-77.91989
27894,Wilson,NC,"United States",America/New_York,35.715778,-77.904283
27895,Wilson,NC,"United States",America/New_York,35.719923,-77.926691
27896,Wilson,NC,"United States",America/New_York,35.768693,-77.95167
27897,Woodland,NC,"United States",America/New_York,36.332552,-77.20441
27906,"Elizabeth City",NC,"United States",America/New_York,36.285388,-76.213284
27907,"Elizabeth City",NC,"United States",America/New_York,36.285026,-76.255312
27909,"Elizabeth City",NC,"United States",America/New_York,36.293192,-76.23692
27910,Ahoskie,NC,"United States",America/New_York,36.293352,-76.98612
27915,Avon,NC,"United States",America/New_York,35.354252,-75.50417
27916,Aydlett,NC,"United States",America/New_York,36.314447,-75.89888
27917,Barco,NC,"United States",America/New_York,36.388493,-75.98097
27919,Belvidere,NC,"United States",America/New_York,36.319777,-76.49654
27920,Buxton,NC,"United States",America/New_York,35.263128,-75.55787
27921,Camden,NC,"United States",America/New_York,36.344333,-76.16595
27922,Cofield,NC,"United States",America/New_York,36.339548,-76.88086
27923,Coinjock,NC,"United States",America/New_York,36.381161,-75.94115
27924,Colerain,NC,"United States",America/New_York,36.192231,-76.83458
27925,Columbia,NC,"United States",America/New_York,35.883885,-76.22037
27926,Corapeake,NC,"United States",America/New_York,36.519826,-76.61637
27927,Corolla,NC,"United States",America/New_York,36.435092,-75.84497
27928,Creswell,NC,"United States",America/New_York,35.849234,-76.4067
27929,Currituck,NC,"United States",America/New_York,36.433902,-75.97921
27930,"Durants Neck",NC,"United States",America/New_York,36.198539,-76.373908
27932,Edenton,NC,"United States",America/New_York,36.093252,-76.62077
27935,Eure,NC,"United States",America/New_York,36.440867,-76.86007
27936,Frisco,NC,"United States",America/New_York,35.24554,-75.618
27937,Gates,NC,"United States",America/New_York,36.501152,-76.78039
27938,Gatesville,NC,"United States",America/New_York,36.410008,-76.75097
27939,Grandy,NC,"United States",America/New_York,36.239666,-75.87361
27941,Harbinger,NC,"United States",America/New_York,36.099065,-75.81974
27942,Harrellsville,NC,"United States",America/New_York,36.289302,-76.76737
27943,Hatteras,NC,"United States",America/New_York,35.218342,-75.68792
27944,Hertford,NC,"United States",America/New_York,36.157292,-76.4275
27946,Hobbsville,NC,"United States",America/New_York,36.362745,-76.60188
27947,Jarvisburg,NC,"United States",America/New_York,36.189366,-75.86047
27948,"Kill Devil Hills",NC,"United States",America/New_York,36.022242,-75.67686
27949,"Kitty Hawk",NC,"United States",America/New_York,36.115899,-75.72772
27950,"Knotts Island",NC,"United States",America/New_York,36.513626,-75.9518
27953,"Manns Harbor",NC,"United States",America/New_York,35.795867,-75.85014
27954,Manteo,NC,"United States",America/New_York,35.913938,-75.67961
27956,Maple,NC,"United States",America/New_York,36.419422,-76.03362
27957,"Merry Hill",NC,"United States",America/New_York,36.067244,-76.76046
27958,Moyock,NC,"United States",America/New_York,36.497406,-76.13715
27959,"Nags Head",NC,"United States",America/New_York,35.923805,-75.61144
27960,Ocracoke,NC,"United States",America/New_York,35.113265,-75.97255
27962,Plymouth,NC,"United States",America/New_York,35.842107,-76.73206
27964,"Point Harbor",NC,"United States",America/New_York,36.093211,-75.80319
27965,"Poplar Branch",NC,"United States",America/New_York,36.273428,-75.87867
27966,"Powells Point",NC,"United States",America/New_York,36.13655,-75.82653
27967,Powellsville,NC,"United States",America/New_York,36.234231,-76.94686
27968,Rodanthe,NC,"United States",America/New_York,35.661979,-75.47741
27969,Roduco,NC,"United States",America/New_York,36.424152,-76.702125
27970,Roper,NC,"United States",America/New_York,35.892486,-76.57584
27972,Salvo,NC,"United States",America/New_York,35.538351,-75.47473
27973,Shawboro,NC,"United States",America/New_York,36.384779,-76.08293
27974,Shiloh,NC,"United States",America/New_York,36.233836,-76.03822
27976,"South Mills",NC,"United States",America/New_York,36.466396,-76.29809
27978,"Stumpy Point",NC,"United States",America/New_York,35.698493,-75.772775
27979,Sunbury,NC,"United States",America/New_York,36.440509,-76.60411
27980,Tyner,NC,"United States",America/New_York,36.256548,-76.62627
27981,Wanchese,NC,"United States",America/New_York,35.845046,-75.63954
27982,Waves,NC,"United States",America/New_York,35.56179,-75.47152
27983,Windsor,NC,"United States",America/New_York,36.015391,-76.9349
27985,Winfall,NC,"United States",America/New_York,36.217959,-76.46994
27986,Winton,NC,"United States",America/New_York,36.386605,-76.92641
28001,Albemarle,NC,"United States",America/New_York,35.351477,-80.19879
28002,Albemarle,NC,"United States",America/New_York,35.264179,-80.108188
28006,Alexis,NC,"United States",America/New_York,35.403268,-81.09974
28007,Ansonville,NC,"United States",America/New_York,35.104652,-80.10965
28009,Badin,NC,"United States",America/New_York,35.40846,-80.11171
28010,"Barium Springs",NC,"United States",America/New_York,35.719228,-80.89909
28012,Belmont,NC,"United States",America/New_York,35.2406,-81.04028
28016,"Bessemer City",NC,"United States",America/New_York,35.292581,-81.28723
28017,"Boiling Springs",NC,"United States",America/New_York,35.254223,-81.65456
28018,Bostic,NC,"United States",America/New_York,35.441168,-81.7995
28019,Caroleen,NC,"United States",America/New_York,35.279371,-81.79475
28020,Casar,NC,"United States",America/New_York,35.518637,-81.62728
28021,Cherryville,NC,"United States",America/New_York,35.383935,-81.39368
28023,"China Grove",NC,"United States",America/New_York,35.567189,-80.59116
28024,Cliffside,NC,"United States",America/New_York,35.241615,-81.775456
28025,Concord,NC,"United States",America/New_York,35.400407,-80.56574
28026,Concord,NC,"United States",America/New_York,35.346285,-80.541088
28027,Concord,NC,"United States",America/New_York,35.405636,-80.63823
28031,Cornelius,NC,"United States",America/New_York,35.477583,-80.8924
28032,Cramerton,NC,"United States",America/New_York,35.239702,-81.07753
28033,Crouse,NC,"United States",America/New_York,35.416189,-81.31911
28034,Dallas,NC,"United States",America/New_York,35.333668,-81.18303
28036,Davidson,NC,"United States",America/New_York,35.490772,-80.82576
28037,Denver,NC,"United States",America/New_York,35.501448,-81.00412
28038,Earl,NC,"United States",America/New_York,35.198687,-81.54162
28039,"East Spencer",NC,"United States",America/New_York,35.677889,-80.44593
28040,Ellenboro,NC,"United States",America/New_York,35.346886,-81.75621
28041,Faith,NC,"United States",America/New_York,35.58167,-80.45806
28042,Fallston,NC,"United States",America/New_York,35.373884,-81.543706
28043,"Forest City",NC,"United States",America/New_York,35.317602,-81.86722
28052,Gastonia,NC,"United States",America/New_York,35.248787,-81.2142
28053,Gastonia,NC,"United States",America/New_York,35.275073,-81.213369
28054,Gastonia,NC,"United States",America/New_York,35.263287,-81.15312
28055,Gastonia,NC,"United States",America/New_York,35.284018,-81.189693
28056,Gastonia,NC,"United States",America/New_York,35.229565,-81.12847
28070,Huntersville,NC,"United States",America/New_York,35.462187,-80.898668
28071,"Gold Hill",NC,"United States",America/New_York,35.513974,-80.32779
28072,"Granite Quarry",NC,"United States",America/New_York,35.614966,-80.44198
28073,Grover,NC,"United States",America/New_York,35.189591,-81.47928
28074,Harris,NC,"United States",America/New_York,35.224743,-81.885081
28075,Harrisburg,NC,"United States",America/New_York,35.335294,-80.6633
28076,Henrietta,NC,"United States",America/New_York,35.256252,-81.77804
28077,"High Shoals",NC,"United States",America/New_York,35.404772,-81.20268
28078,Huntersville,NC,"United States",America/New_York,35.409544,-80.86362
28079,"Indian Trail",NC,"United States",America/New_York,35.105208,-80.62098
28080,"Iron Station",NC,"United States",America/New_York,35.454565,-81.12368
28081,Kannapolis,NC,"United States",America/New_York,35.499521,-80.64447
28082,Kannapolis,NC,"United States",America/New_York,35.346285,-80.541088
28083,Kannapolis,NC,"United States",America/New_York,35.492989,-80.60293
